formato;id_item;item;tipoformato;pantalla;tipodato;liminf;limsup;longitud;tipocontrol;ancho;alto;defecto;parametro;obligatorio;traerde;lineasola;cierrafila;titulo;imagen;tip;mensaje;compania;tftraerde;campotraerde;subformato;fechaconsul;finalidad;causaext;estado;orden;formatoxml;tagxml;etiqxml;cargoxitem
EPICRISIS;12;<b> HALLAZGOS FISICOS DE IMPORTANCIA  AL ALTA </b>;HISTORIA CLINICA;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;12;;;;
EPICRISIS;13;HALLAZGOS FISICOS;HISTORIA CLINICA;1;L;0;0;0;Area de Texto;650;100;;;1;;1;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;13;0;;;
EPICRISIS;14;<b> HALLAZGOS MENTALES DE IMPORTANCIA AL ALTA </b>;HISTORIA CLINICA;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;14;;;;
EPICRISIS;15;HALLAZGOS MENTALES;HISTORIA CLINICA;1;L;0;0;0;Area de Texto;650;100;;;1;NOTAS EVOLUCION;1;1;;;;;CLINICA SAN JUAN DE DIOS;HISTORIA CLINICA;OBJETIVO;0;;;;AC;15;0;;;
EPICRISIS;16;<b> RESUMEN DE ESTANCIA HOSPITALARIA </b>;HISTORIA CLINICA;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;16;;;;
EPICRISIS;17;RESUMEN ESTANCIA;HISTORIA CLINICA;1;L;0;0;0;Area de Texto;650;100;SE INICIÓ TRATAMIENTO FARMACOLÓGICO Y APOYO PSICOTERAPEUTICO LOGRANDO PROGRESIVA MEJORÍA;;1;;1;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;17;0;;;
EPICRISIS;18;<b>RESULTADOS DE APOYOS DIAGNÓSTICOS </b>;HISTORIA CLINICA;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;18;;;;
EPICRISIS;19;RESULTADOS DE PARACLINICOS REALIZADOS;HISTORIA CLINICA;1;L;0;0;0;Area de Texto;650;100;;;1;;1;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;19;0;;;
EPICRISIS;20;<b> TRATAMIENTO FARMACOLÓGICO </b>;HISTORIA CLINICA;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;20;;;;
EPICRISIS;21;TRATAMIENTO FARMACOLOGICO;HISTORIA CLINICA;1;L;0;0;0;Area de Texto;650;100;;;1;;1;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;21;0;;;
EPICRISIS;22;<b> TRATAMIENTO NO FARMACOLÓGICO </b>;HISTORIA CLINICA;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;22;;;;
EPICRISIS;23;TRATAMIENTO NO FARMACOLÓGICO;HISTORIA CLINICA;1;L;0;0;0;Area de Texto;650;100;SE BRINDÓ APOYO PSICOTERAPEUTICO Y PSICOEDUCATIVO, CUIDADOS POR ENFERMERÍA;;1;;1;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;23;0;;;
EPICRISIS;24;<b> CONDICIONES GENERALES A LA SALIDA </b>;HISTORIA CLINICA;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;24;;;;
EPICRISIS;25;CONDICIONES GENERALES SALIDA;HISTORIA CLINICA;1;L;0;0;0;Area de Texto;650;100;BUENAS;;1;;1;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;25;0;;;
EPICRISIS;26;<b> PLAN MANEJO AMBULATORIO </b>;HISTORIA CLINICA;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;26;;;;
EPICRISIS;27;PLAN MANEJO AMBULATORIO;HISTORIA CLINICA;1;L;0;0;0;Area de Texto;650;100;;;1;;1;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;27;0;;;
EPICRISIS;28;<b> RECOMENDACIONES </b>;HISTORIA CLINICA;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;28;;;;
EPICRISIS;29;RECOMENDACIONES;HISTORIA CLINICA;1;L;0;0;0;Area de Texto;650;100;"ASISTIR A CONTROLES PROGRAMADOS
TOMAR MEDICACION COMO SE INDICÓ
ASEGURAR BUEN PATRON DE SUEÑO
NO CONSUMIR ALCOHOL NI OTRAS SUSTANCIAS PSICOACTIVAS";;1;;1;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;29;0;;;
EPICRISIS;30;<b> INCAPACIDAD (Si diligencia este campo defina Cuantos días ambulatorios otorgó. Si no aplica diligencie como NA)</b>;HISTORIA CLINICA;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;30;;;;
EPICRISIS;31;INCAPACIDAD;HISTORIA CLINICA;1;L;0;0;0;Area de Texto;650;100;;;1;;1;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;31;0;;;
