formato;id_item;item;tipoformato;pantalla;tipodato;liminf;limsup;longitud;tipocontrol;ancho;alto;defecto;parametro;obligatorio;traerde;lineasola;cierrafila;titulo;imagen;tip;mensaje;compania;tftraerde;campotraerde;subformato;fechaconsul;finalidad;causaext;estado;orden;formatoxml;tagxml;etiqxml;cargoxitem
TECNOVIGILANCIA;34;Registro Sanitario o permiso de comercialización;PACIENTE SEGURO;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;34;;;;
TECNOVIGILANCIA;35;Distribuidor y/o importador;PACIENTE SEGURO;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;36;;;;
TECNOVIGILANCIA;36;REGISTRO SANITARIO;PACIENTE SEGURO;1;L;0;0;0;Area de Texto;800;70;;;1;;1;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;35;0;;;
TECNOVIGILANCIA;37;DISTRIBUIDOR IMPORTADOR;PACIENTE SEGURO;1;L;0;0;0;Area de Texto;800;70;;;1;;1;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;37;0;;;
TECNOVIGILANCIA;38;Area de funcionamiento del dispositivo médico en el momento del incidente;PACIENTE SEGURO;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;38;;;;
TECNOVIGILANCIA;39;AREA FUNCIONAMIENTO;PACIENTE SEGURO;1;L;0;0;0;Area de Texto;800;70;;;1;;1;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;39;0;;;
TECNOVIGILANCIA;40;Reporte al fabricante;PACIENTE SEGURO;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;40;;;;
TECNOVIGILANCIA;41;¿SE REPORTÓ AL FABRICANTE?;PACIENTE SEGURO;1;C;0;0;0;Lista Opciones;0;0;;";Si;No";1;;0;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;41;0;;;
TECNOVIGILANCIA;42;CUANDO APLIQUE, LISTE LOS ACCESORIOS ASOCIADOS AL DISPOSITIVO MÉDICO;PACIENTE SEGURO;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;42;;;;
TECNOVIGILANCIA;43;Características físicas del dispositivo, acciones correctivas, peso del paciente, o cualquier condición tanto física como patólogica del paciente que considere relevante para este reporte;PACIENTE SEGURO;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;43;;;;
TECNOVIGILANCIA;44;<b>INFORMACION ADICIONAL</b>;PACIENTE SEGURO;1;;0;0;;;;;;;;;;;1;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AN;44;;;;
TECNOVIGILANCIA;45;INFORMACION ADICIONAL;PACIENTE SEGURO;1;L;0;0;0;Area de Texto;800;100;;;0;;1;1;;;;;CLINICA SAN JUAN DE DIOS;;;0;;;;AC;44;0;;;
